MovieID,Title,AvgRating,Count
41617,Havoc (2005),2.742,66
5728,Death Hunt (1981),2.946,28
36533,Cry Wolf (2005),2.881,80
31362,This Girl's Life (2003),2.812,24
3763,F/X (1986),3.442,2100
3475,"Place in the Sun, A (1951)",3.962,403
38798,In Her Shoes (2005),3.464,502
574,Spanking the Monkey (1994),3.330,900
56339,"Orphanage, The (El Orfanato) (2007)",3.797,340
27788,"Jacket, The (2005)",3.444,479
6355,"Girls, Les (1957)",2.919,37
61414,Tobacco Road (1941),2.750,2
2138,Watership Down (1978),3.726,1651
2069,"Trip to Bountiful, The (1985)",3.789,695
55247,Into the Wild (2007),3.966,901
26198,"Yours, Mine and Ours (1968)",3.464,69
26359,1900 (Novecento) (1976),3.517,86
2171,Next Stop Wonderland (1998),3.692,783
2242,"Grandview, U.S.A. (1984)",2.458,48
5138,State Property (2002),1.250,2
1848,"Borrowers, The (1997)",3.067,800
268,Little Odessa (1994),3.294,491
7141,My Flesh and Blood (2003),3.625,44
150,Apollo 13 (1995),3.887,27035
5802,"World of Henry Orient, The (1964)",3.589,90
3861,"Replacements, The (2000)",3.120,1494
182,Moonlight and Valentino (1995),3.133,433
7896,Ride the High Country (1962),3.778,90
53133,Gracie (2007),2.909,22
5257,In the Winter Dark (1998),2.750,2
4822,Max Keeble's Big Move (2001),2.436,110
2751,From the Hip (1987),2.936,203
8573,Reconstruction (2003),3.745,92
5540,Clash of the Titans (1981),3.297,856
26178,Two for the Road (1967),3.681,47
47202,"Secret Life of Words, The (2005)",3.727,66
4983,"Holcroft Covenant, The (1985)",2.938,32
32049,"Laughing Policeman, The (1973)",3.250,18
8528,Dodgeball: A True Underdog Story (2004),3.342,2408
4047,Gettysburg (1993),3.801,949
25940,"Lady from Shanghai, The (1947)",3.943,157
1867,Tarzan and the Lost City (1998),2.066,151
7931,My New Gun (1992),2.812,8
43710,Madame Curie (1943),3.167,3
5261,"Light at the Edge of the World, The (1971)",2.167,3
5463,Reign of Fire (2002),2.971,1435
5941,Drumline (2002),3.079,521
31431,Boogeyman (2005),1.955,165
3789,"Pawnbroker, The (1964)",4.052,358
7115,Deep Red (Profondo rosso) (1975),3.662,167
5158,Cross Creek (1983),3.573,62
2703,Broken Vessels (1998),3.029,17
8732,"Belly of an Architect, The (1987)",3.470,50
4126,Less Than Zero (1987),3.040,359
59016,Street Kings (2008),3.387,146
2047,"Gnome-Mobile, The (1967)",3.039,102
59129,Outpost (2008),3.150,10
2395,Rushmore (1998),3.847,7548
25777,Monkey Business (1931),3.935,170
2961,"Story of Us, The (1999)",2.869,1157
4388,Scary Movie 2 (2001),2.362,1808
2863,"Hard Day's Night, A (1964)",3.867,2459
1346,Cat People (1982),3.002,1075
27604,Suicide Club (Jisatsu saakuru) (2002),3.416,137
1903,Hav Plenty (1997),3.029,35
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",2.372,1153
3808,Two Women (La Ciociara) (1961),3.953,138
25923,Great Expectations (1946),3.842,174
4543,Shoot to Kill (1988),3.285,165
43460,Tristram Shandy: A Cock and Bull Story (2005),3.441,221
52952,This Is England (2006),3.846,279
6771,Dorm Daze (2003),2.217,46
7289,"Silent Night, Bloody Night (1973)",2.111,27
3043,Meatballs 4 (1992),1.626,123
6540,Madame Satã (2002),3.269,26
7110,Blind Beast (Môjuu) (1969),3.273,11
6176,Mr. Majestyk (1974),2.953,64
62237,Part of the Weekend Never Dies (2008),3.500,1
9009,"Last Minute, The (2001)",2.167,3
60990,"End of Summer, The (Kohayagawa-ke no aki) (1961)",4.500,3
194,Smoke (1995),3.859,3664
1844,Live Flesh (Carne trémula) (1997),3.847,333
32029,Hostage (2005),3.359,553
4007,Wall Street (1987),3.706,2215
43869,Curious George (2006),2.948,116
1400,Somebody is Waiting (1996),3.447,19
5774,Night of the Zombies (a.k.a. Batallion of the Living Dead) (1981),2.058,26
1061,Sleepers (1996),3.645,4641
1357,Shine (1996),3.885,4715
1392,Citizen Ruth (1996),3.644,1110
1904,Henry Fool (1997),3.560,588
30816,"Phantom of the Opera, The (2004)",3.477,614
5912,Hit the Bank (Vabank) (1981),3.633,15
5478,Eight Legged Freaks (2002),2.567,764
5442,V. I. Warshawski (1991),2.324,250
4851,Things Behind the Sun (2001),3.350,30
1789,"Sadness of Sex, The (1995)",2.438,8
6783,"Rules of the Game, The (La Règle du jeu) (1939)",4.130,331
2348,Sid and Nancy (1986),3.557,1427
5404,84 Charing Cross Road (1987),3.866,291
6020,Alice Adams (1935),3.478,45
7917,Wild in the Streets (1968),2.717,23
4797,"Hole in the Head, A (1959)",3.147,34
64368,Ninja III: The Domination (1984),2.333,3
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",3.196,829
8381,For Me and My Gal (1942),3.543,23
5047,Kung Pow: Enter the Fist (2002),2.559,645
2027,Jane Austen's Mafia! (1998),2.460,653
7165,"Company, The (2003)",3.154,156
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",3.076,317
26550,Mishima: A Life in Four Chapters (1985),3.700,15
31878,Kung Fu Hustle (Gong fu) (2004),3.776,1796
8779,Bon Voyage (2003),3.351,74
1486,"Quiet Room, The (1996)",3.441,59
6824,Ruby (1992),2.929,28
250,Heavyweights (a.k.a. Heavy Weights) (1995),2.959,519
5117,Funny Lady (1975),2.960,139
6687,My Boss's Daughter (2003),2.411,174
59910,And When Did You Last See Your Father? (2007),3.283,23
192,"Show, The (1995)",2.991,58
1124,On Golden Pond (1981),3.707,2792
2196,Knock Off (1998),2.134,198
2865,Sugar Town (1999),2.893,84
7361,Eternal Sunshine of the Spotless Mind (2004),4.131,8393
2744,Otello (1986),3.595,169
6657,"Beast from 20,000 Fathoms, The (1953)",2.910,50
3795,"Five Senses, The (1999)",3.449,175
3122,Santa Fe Trail (1940),3.218,87
8332,Sunday Bloody Sunday (1971),3.630,50
7988,Space Truckers (1996),2.595,58
37477,"Man, The (2005)",2.883,103
3033,Spaceballs (1987),3.391,6064
8154,"Dolce Vita, La (1960)",3.981,511
2220,"Manxman, The (1929)",2.800,15
8816,Speedway (1968),2.711,19
168,First Knight (1995),3.089,7232
3509,Black and White (1999),2.925,255
6260,"Robe, The (1953)",3.203,96
26842,Tai Chi Master (Tai ji: Zhang San Feng) (1993),3.864,11
64325,"Long Night, The (1947)",3.000,1
2337,Velvet Goldmine (1998),3.299,772
335,Underneath (1995),3.314,258
5181,Hangar 18 (1980),3.060,50
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),3.650,628
989,Brother of Sleep (Schlafes Bruder) (1995),3.600,45
5814,"Rising Place, The (2002)",3.500,2
1527,"Fifth Element, The (1997)",3.670,13865
3115,Flawless (1999),3.191,404
8158,Rush (1991),3.529,262
4704,Hatari! (1962),3.552,174
9000,That's Entertainment! III (1994),3.357,63
7784,Ghost in the Machine (a.k.a. Deadly Terror) (1993),2.875,40
26782,"Mambo Kings, The (1992)",3.131,84
7148,Love Don't Cost a Thing (2003),2.456,34
5697,Terror Train (1980),2.179,39
3739,Trouble in Paradise (1932),3.944,170
31700,Because of Winn-Dixie (2005),2.974,77
530,Second Best (1994),3.211,19
2089,"Rescuers Down Under, The (1990)",3.246,1242
27317,Audition (Ôdishon) (1999),3.640,479
5648,Ernest in the Army (1998),1.510,152
2331,Living Out Loud (1998),3.369,780
63276,Crows Zero (Kurôzu zero) (2007),4.250,2
1351,Blood and Wine (a.k.a. Blood & Wine) (1996),3.100,241
4112,Julia and Julia (Giulia e Giulia) (1987),2.500,13
267,Major Payne (1995),2.895,2069
1647,Playing God (1997),2.758,425
5428,Cheech & Chong's The Corsican Brothers (1984),2.372,199
3687,Light Years (Gandahar) (1988),3.095,21
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",2.625,20
49688,"Dam Busters, The (1955)",3.675,20
1944,From Here to Eternity (1953),3.968,1772
1476,Private Parts (1997),3.392,3439
26230,On a Clear Day You Can See Forever (1970),3.269,39
52717,"Condemned, The (2007)",2.835,97
4765,L.I.E. (2001),3.589,287
7916,Gidget (1959),3.235,49
6365,"Matrix Reloaded, The (2003)",3.273,7646
48982,Flushed Away (2006),3.496,386
37384,Waiting... (2005),3.343,286
49793,We Are Marshall (2006),3.530,168
5717,Make Them Die Slowly (Cannibal Ferox) (1981),2.521,47
7578,Midnight (1939),3.690,29
6835,Alien Contamination (1980),2.667,12
5405,Dakota (1945),3.000,11
371,"Paper, The (1994)",3.251,2745
3420,...And Justice for All (1979),3.653,609
3184,Montana (1998),2.917,24
3728,One False Move (1992),3.885,478
52975,Hairspray (2007),3.566,386
4375,"Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix) (2000)",3.311,37
1120,"People vs. Larry Flynt, The (1996)",3.592,5155
507,"Perfect World, A (1993)",3.463,1989
781,Stealing Beauty (1996),3.420,1235
3766,Missing in Action (1984),2.448,481
3832,"Black Sabbath (Tre volti della paura, I) (1963)",3.372,74
2401,Pale Rider (1985),3.750,1469
459,"Getaway, The (1994)",2.780,697
462,"Good Man in Africa, A (1994)",2.729,129
48682,Offside (2006),3.540,25
27792,"Saddest Music in the World, The (2003)",3.250,84
5044,Foxes (1980),2.744,45
601,"Wooden Man's Bride, The (Yan shen) (1994)",3.351,74
1804,"Newton Boys, The (1998)",2.891,446
6268,Raising Victor Vargas (2002),3.729,266
8512,Silent Movie (1976),3.374,159
2110,Dead Men Don't Wear Plaid (1982),3.285,1613
1725,"Education of Little Tree, The (1997)",3.441,94
2809,Love Stinks (1999),2.542,156
47330,Dirty Mary Crazy Larry (1974),3.067,15
8791,Beyond Hypothermia (Sip si 32 doe) (1996),2.944,9
1141,Last Call (Hoogste tijd) (1995),3.500,2
2922,Hang 'Em High (1968),3.656,912
1369,I Can't Sleep (J'ai pas sommeil) (1994),3.434,53
48,Pocahontas (1995),2.910,7313
1303,"Man Who Would Be King, The (1975)",4.068,2029
5883,They (2002),2.319,124
30659,Noel (2004),2.955,22
3410,Soft Fruit (1999),3.364,33
5926,Best Friends (1982),2.679,42
59295,Expelled: No Intelligence Allowed (2008),1.912,34
4449,Adanggaman (2000),2.821,14
6477,"Song of Bernadette, The (1943)",3.668,104
61240,Let the Right One In (Låt den rätte komma in) (2008),4.068,95
60941,"Midnight Meat Train, The (2008)",3.125,16
4962,Texas Rangers (2001),2.557,70
33142,"Wake In Providence, A (1999)",3.000,2
3724,Coming Home (1978),3.747,505
7086,Pygmalion (1938),3.953,139
6284,DysFunktional Family (2003),2.448,29
1291,Indiana Jones and the Last Crusade (1989),4.014,16145
7173,Along Came Polly (2004),2.934,1184
1589,Cop Land (1997),3.278,2974
2902,Psycho II (1983),2.542,683
4977,Kandahar (Safar e Ghandehar) (2001),3.490,148
3446,Funny Bones (1995),3.530,169
27828,"Memory of a Killer, The (De Zaak Alzheimer) (2003)",3.565,46
25833,Camille (1936),3.776,49
900,"American in Paris, An (1951)",3.822,1763
2861,For Love of the Game (1999),3.095,1462
3747,Jesus' Son (1999),3.608,515
1649,"Fast, Cheap & Out of Control (1997)",3.862,909
8978,Christmas with the Kranks (2004),2.180,175
6559,Little Giants (1994),2.893,228
8516,"Matter of Life and Death, A (Stairway to Heaven) (1946)",4.191,89
3899,Circus (2000),2.662,34
3614,Honeymoon in Vegas (1992),3.124,1299
2066,Out of the Past (1947),4.176,553
2481,My Name Is Joe (1998),3.607,281
8812,Novo (2002),3.000,6
7912,Finder's Fee (2001),3.342,19
7948,Wise Blood (1979),3.315,27
266,Legends of the Fall (1994),3.496,10022
8830,Anacondas: The Hunt for the Blood Orchid (2004),1.739,245
885,Bogus (1996),2.676,386
823,"Collectionneuse, La (1967)",3.088,51
4701,Rush Hour 2 (2001),3.254,2871
6934,"Matrix Revolutions, The (2003)",3.093,5290
3553,Gossip (2000),2.717,360
8426,Robot Carnival (Roboto kânibauru) (1987),3.347,59
8856,Roller Boogie (1979),1.206,17
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",1.833,3
30747,"Goodbye, Dragon Inn (Bu san) (2003)",3.250,28
26131,"Battle of Algiers, The (Bataille d'Alger, La) (1966)",4.117,491
2795,Vacation (1983),3.814,3200
3428,"Champ, The (1979)",3.058,206
4048,Imaginary Crimes (1994),3.357,42
1077,Sleeper (1973),3.902,3845
6576,Juggernaut (1974),3.400,35
2250,Men Don't Leave (1990),3.249,253
52042,Black Book (Zwartboek) (2006),3.878,233
57640,Hellboy II: The Golden Army (2008),3.459,464
661,James and the Giant Peach (1996),3.346,5626
2071,And the Band Played On (1993),3.774,850
55261,"Heartbreak Kid, The (2007)",2.861,147
8824,If a Man Answers (1962),3.375,8
61937,Sawdust and Tinsel (Gycklarnas afton) (1953),3.333,6
3543,Diner (1982),3.905,2225
33817,My Summer of Love (2004),3.555,154
5960,Bad Influence (1990),3.215,100
26147,"Thousand Clowns, A (1965)",3.933,15
35836,"40 Year Old Virgin, The (2005)",3.606,3181
114,Margaret's Museum (1995),3.622,176
54734,Sydney White (2007),3.052,48
8496,"Panic in the Needle Park, The (1971)",3.530,66
26812,Barbarians at the Gate (1993),3.346,13
2224,Downhill (1927),1.643,7
8340,Escape from Alcatraz (1979),3.751,1077
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",4.207,1477
7820,"Virgin Spring, The (Jungfrukällan) (1960)",4.060,176
3660,Puppet Master (1989),2.780,386
5925,"Beast Within, The (1982)",2.074,34
8790,Revengers Tragedy (2002),3.536,14
2643,Superman IV: The Quest for Peace (1987),1.968,1943
3615,Dinosaur (2000),3.119,1259
3712,Soapdish (1991),3.233,940
999,2 Days in the Valley (1996),3.291,1999
4637,Red Scorpion (1989),2.085,112
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",3.630,297
8237,"Way Ahead, The (1944)",2.875,4
4212,Death on the Nile (1978),3.483,361
860,"Maybe, Maybe Not (Der Bewegte Mann) (1994)",3.550,239
5246,Smokey and the Bandit II (1980),2.334,317
27816,Saints and Soldiers (2003),3.638,134
1224,Henry V (1989),4.140,2762
33162,Kingdom of Heaven (2005),3.415,1063
55290,Gone Baby Gone (2007),3.844,734
6002,Love Liza (2002),3.355,183
2201,"Paradine Case, The (1947)",3.348,135
60522,"Machine Girl, The (Kataude mashin gâru) (2008)",2.941,34
6398,Le Mans (1971),3.175,40
60590,Heartbeat Detector (La Question humaine) (2007),2.700,5
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),1.644,308
470,House Party 3 (1994),2.175,268
8531,White Chicks (2004),2.298,462
5703,Wholly Moses (1980),2.250,52
956,Penny Serenade (1941),3.493,215
63141,Rockin' in the Rockies (1945),2.000,1
1103,Rebel Without a Cause (1955),3.841,3162
524,Rudy (1993),3.564,4064
7714,Camelot (1967),3.623,159
135,Down Periscope (1996),3.005,3507
3127,Holy Smoke (1999),2.929,336
7894,"Duck, You Sucker (a.k.a. Fistful of Dynamite) (Giù la testa) (1971)",3.551,148
55603,My Mom's New Boyfriend (2008),2.654,13
3255,"League of Their Own, A (1992)",3.529,5262
3884,"Crew, The (2000)",2.370,158
1130,"Howling, The (1980)",3.228,1202
6554,Garage Days (2002),2.863,62
3718,American Pimp (1999),3.360,243
61248,Death Race (2008),3.109,96
2952,Sydney (Hard Eight) (1996),3.739,1023
7940,"Magician, The (Ansiktet) (1958)",3.983,58
8661,How the West Was Won (1962),3.474,114
2264,We're No Angels (1989),2.680,366
3342,Birdy (1984),3.830,833
3073,"Sandpiper, The (1965)",3.404,104
7092,Anna Karenina (1935),3.572,69
4412,"Thing with Two Heads, The (1972)",1.743,76
2533,Escape from the Planet of the Apes (1971),3.005,1848
3725,American Pop (1981),3.050,250
44849,Renaissance (2006),3.519,77
26124,Robinson Crusoe on Mars (1964),2.931,36
2841,Stir of Echoes (1999),3.527,2582
140,Up Close and Personal (1996),3.297,3202
3461,Lord of the Flies (1963),3.617,1466
6214,Irreversible (Irréversible) (2002),3.513,505
4644,Bread and Tulips (Pane e Tulipani) (2000),3.786,329
5769,Modern Romance (1981),3.565,84
4976,Iris (2001),3.575,446
3262,Twin Peaks: Fire Walk with Me (1992),3.384,1155
2180,Torn Curtain (1966),3.406,319
5069,Escaflowne: The Movie (Escaflowne) (2000),3.420,219
43871,Firewall (2006),2.904,345
4357,How to Marry a Millionaire (1953),3.664,432
164,Devil in a Blue Dress (1995),3.452,2824
2560,Ravenous (1999),3.200,893
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",3.937,707
4777,"American Astronaut, The (2001)",3.182,44
5830,Mysterious Island (1961),3.557,106
40752,Takeshis' (2005),2.583,6
1158,Here Comes Cookie (1935),2.950,10
62733,Quarantine (2008),2.914,35
3798,What Lies Beneath (2000),3.242,3189
27846,"Corporation, The (2003)",3.952,735
4893,When a Stranger Calls (1979),3.214,126
2738,Crimes of the Heart (1986),3.358,341
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),3.709,103
58309,War Dance (2007),3.875,12
63310,"War Lord, The (1965)",3.500,3
7187,Beyond Therapy (1987),2.200,15
2968,Time Bandits (1981),3.635,4723
837,Matilda (1996),3.456,2722
6974,"Freshman, The (1990)",3.425,510
7268,Love at Large (1990),2.808,13
2203,Shadow of a Doubt (1943),4.195,1154
9,Sudden Death (1995),2.997,2518
5108,John Q (2002),3.294,821
5546,976-EVIL (1989),1.858,74
7228,Cool World (1992),2.302,366
26819,Fortress (1993),2.805,133
7100,CrissCross (1992),2.688,16
420,Beverly Hills Cop III (1994),2.758,9036
44397,"Hills Have Eyes, The (2006)",2.881,358
7625,Girl (1998),3.292,24
1333,"Birds, The (1963)",3.765,5955
3624,Shanghai Noon (2000),3.393,3877
8387,Police Academy: Mission to Moscow (1994),1.669,481
5103,"Sandlot, The (1993)",3.658,1790
6012,"Guy Thing, A (2003)",2.830,233
5796,Casino Royale (1967),2.874,397
5105,Don't Look Now (1973),3.796,372
5982,Esther Kahn (2000),2.738,21
7287,"Sailor Who Fell from Grace with the Sea, The (1976)",3.167,27
4811,Quadrophenia (1979),3.511,232
742,Thinner (1996),2.750,1138
5707,Absence of Malice (1981),3.582,341
7392,Bandolero! (1968),2.904,26
31047,Jinxed! (1982),2.733,15
2521,Airport 1975 (1974),2.506,402
3154,Blood on the Sun (1945),3.339,28
784,"Cable Guy, The (1996)",2.694,8274
4262,Scarface (1983),3.946,4561
6258,Les Dames du Bois de Boulogne (1945),3.641,32
58332,Diary of the Dead (2007),2.958,36
3105,Awakenings (1990),3.766,3445
8965,"Polar Express, The (2004)",3.188,610
46723,Babel (2006),3.736,1502
4988,White Water Summer (1987),2.947,47
6583,"Blood of Heroes, The (1988)",3.598,82
3199,Pal Joey (1957),3.451,173
64153,"Devil's Chair, The (2006)",2.500,1
32743,Ringu 0: Bâsudei (2000),3.000,44
2087,Peter Pan (1953),3.569,3625
3388,Harry and the Hendersons (1987),2.652,1144
7897,"Ballad of Cable Hogue, The (1970)",3.616,73
166,"Doom Generation, The (1995)",2.753,392
889,1-900 (06) (1994),3.558,78
6269,Stevie (2002),3.938,184
6304,Brainscan (1994),2.647,75
6613,"Day of the Dolphin, The (1973)",3.254,69
1286,Somewhere in Time (1980),3.559,1309
5250,Stir Crazy (1980),3.308,349
8785,Early Summer (Bakushû) (1951),4.056,45
6603,"Double Life, A (1947)",3.457,23
5301,Bite the Bullet (1975),3.267,45
4908,"Little Soldier, The (Le Petit Soldat) (1963)",3.232,28
5837,Legion of the Dead (2000),1.611,9
62383,"20,000 Leagues Under the Sea (1916)",3.417,6
5401,Undercover Brother (2002),2.960,734
281,Nobody's Fool (1994),3.662,2504
4252,"Circle, The (Dayereh) (2000)",3.526,77
8220,"Walking Dead, The (1936)",3.143,7
5858,"Soupe aux Choux, La (1981)",3.100,30
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),3.026,19
2112,Grand Canyon (1991),3.412,1636
3685,Prizzi's Honor (1985),3.605,1411
3014,Bustin' Loose (1981),2.885,152
2415,Violets Are Blue... (1986),2.925,53
398,Frank and Ollie (1995),3.109,32
1862,Species II (1998),2.058,1201
3867,All the Rage (a.k.a. It's the Rage) (1999),2.750,64
48142,"Black Dahlia, The (2006)",2.759,377
5800,How to Murder Your Wife (1965),3.494,86
6570,Lucia Lucia (La Hija del Canibal) (2003),3.139,18
143,Gospa (1995),2.333,12
4292,Norma Rae (1979),3.700,690
5316,Enigma (2001),3.414,637
53129,Mr. Brooks (2007),3.738,427
5207,"Mountain Men, The (1980)",2.833,27
3743,Boys and Girls (2000),2.678,349
56607,"Kite Runner, The (2007)",3.860,215
5978,"Whistle Blower, The (1986)",3.273,22
5695,To the Devil a Daughter (1976),2.417,18
1282,Fantasia (1940),3.753,6647
49957,"History Boys, The (2006)",3.476,106
2510,Just the Ticket (1999),2.462,40
49817,"Plague Dogs, The (1982)",3.917,6
7074,"Navigator, The (1924)",3.968,93
1051,Trees Lounge (1996),3.566,854
4397,Cannonball Run II (1984),2.238,351
2045,"Far Off Place, A (1993)",3.373,256
31867,Man of the House (2005),2.873,106
58154,"Other Boleyn Girl, The (2008)",3.370,196
3557,Jennifer 8 (1992),2.953,416
5604,"Man in the White Suit, The (1951)",3.884,219
3537,Where the Money Is (2000),3.093,167
